model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
logistic_regression,0.22,0.49038461538461536,0.4721115537848606,1.0,0.6414073071718539,0.8172413793103448,0.8510682709367686,0.8148629911175866,18,265,0,237,0.9363957597173145,0.0
logistic_regression,0.23,0.49230769230769234,0.47305389221556887,1.0,0.6422764227642277,0.8178053830227743,0.8510682709367686,0.8148629911175866,19,264,0,237,0.9328621908127208,0.0
logistic_regression,0.24,0.49615384615384617,0.4749498997995992,1.0,0.6440217391304348,0.8189357290946786,0.8510682709367686,0.8148629911175866,21,262,0,237,0.9257950530035336,0.0
logistic_regression,0.25,0.4980769230769231,0.4759036144578313,1.0,0.6448979591836734,0.8195020746887967,0.8510682709367686,0.8148629911175866,22,261,0,237,0.9222614840989399,0.0
logistic_regression,0.26,0.5038461538461538,0.47878787878787876,1.0,0.6475409836065574,0.8212058212058212,0.8510682709367686,0.8148629911175866,25,258,0,237,0.911660777385159,0.0
logistic_regression,0.27,0.5038461538461538,0.47878787878787876,1.0,0.6475409836065574,0.8212058212058212,0.8510682709367686,0.8148629911175866,25,258,0,237,0.911660777385159,0.0
logistic_regression,0.28,0.5076923076923077,0.48073022312373226,1.0,0.6493150684931507,0.8223455933379598,0.8510682709367686,0.8148629911175866,27,256,0,237,0.9045936395759717,0.0
logistic_regression,0.29,0.5096153846153846,0.4817073170731707,1.0,0.6502057613168725,0.8229166666666666,0.8510682709367686,0.8148629911175866,28,255,0,237,0.901060070671378,0.0
logistic_regression,0.3,0.5115384615384615,0.48268839103869654,1.0,0.6510989010989011,0.8234885337039611,0.8510682709367686,0.8148629911175866,29,254,0,237,0.8975265017667845,0.0
logistic_regression,0.31,0.5153846153846153,0.48466257668711654,1.0,0.6528925619834711,0.824634655532359,0.8510682709367686,0.8148629911175866,31,252,0,237,0.8904593639575972,0.0
logistic_regression,0.32,0.5192307692307693,0.486652977412731,1.0,0.6546961325966851,0.8257839721254355,0.8510682709367686,0.8148629911175866,33,250,0,237,0.8833922261484098,0.0
